"GEO_ID","NAME","B01001F_001E","B01001F_001M","B01001F_002E","B01001F_002M","B01001F_003E","B01001F_003M","B01001F_004E","B01001F_004M","B01001F_005E","B01001F_005M","B01001F_006E","B01001F_006M","B01001F_007E","B01001F_007M","B01001F_008E","B01001F_008M","B01001F_009E","B01001F_009M","B01001F_010E","B01001F_010M","B01001F_011E","B01001F_011M","B01001F_012E","B01001F_012M","B01001F_013E","B01001F_013M","B01001F_014E","B01001F_014M","B01001F_015E","B01001F_015M","B01001F_016E","B01001F_016M","B01001F_017E","B01001F_017M","B01001F_018E","B01001F_018M","B01001F_019E","B01001F_019M","B01001F_020E","B01001F_020M","B01001F_021E","B01001F_021M","B01001F_022E","B01001F_022M","B01001F_023E","B01001F_023M","B01001F_024E","B01001F_024M","B01001F_025E","B01001F_025M","B01001F_026E","B01001F_026M","B01001F_027E","B01001F_027M","B01001F_028E","B01001F_028M","B01001F_029E","B01001F_029M","B01001F_030E","B01001F_030M","B01001F_031E","B01001F_031M"
"310M400US38060","Phoenix-Mesa-Scottsdale, AZ Metro Area","244029","14678","125121","8673","7329","1511","9561","1778","9682","1908","6634","1259","4396","988","11218","1893","13333","2108","10213","2026","22961","2802","14193","1888","10062","1951","4451","768","826","552","262","282","118908","8303","7993","1598","8708","2058","9965","1652","4665","1143","3802","1027","10358","1964","12942","1799","9551","1657","17021","2361","16061","1988","10351","1673","4910","1029","2252","940","329","229"
"310M400US46020","Truckee-Grass Valley, CA Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US46060","Tucson, AZ Metro Area","91913","9464","49477","5557","2639","1120","2990","946","4515","1404","1924","648","2231","868","5792","1494","4258","1132","3708","991","7881","1479","6553","1278","3822","934","1654","727","906","410","604","526","42436","4938","1371","682","2161","914","3448","1152","2070","999","1660","820","5889","2342","4000","1073","1862","736","6170","1435","5596","1222","3469","1046","3160","879","1324","671","256","214"
"310M400US17300","Clarksville, TN-KY Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US33500","Minot, ND Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US10580","Albany-Schenectady-Troy, NY Metro Area","9859","2604","5071","1597","303","388","371","410","394","305","246","226","358","239","614","596","754","616","506","486","447","307","570","386","292","247","216","335","0","201","0","201","4788","1528","566","471","137","193","441","466","93","123","525","323","609","546","304","261","77","104","992","683","862","518","75","93","107","129","0","201","0","201"
"310M400US12100","Atlantic City-Hammonton, NJ Metro Area","22107","3424","10504","2259","1302","586","1256","671","1046","493","611","366","656","551","857","975","1119","531","569","519","916","543","692","435","989","492","296","294","195","241","0","210","11603","1873","1567","538","966","703","497","434","717","331","161","144","1622","613","378","306","489","291","1894","577","1375","465","1175","544","344","266","418","392","0","210"
"310M400US14100","Bloomsburg-Berwick, PA Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US15680","California-Lexington Park, MD Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US20940","El Centro, CA Metro Area","47971","5030","28176","3180","2062","1048","2065","910","1498","750","1904","790","801","379","3598","850","2505","793","2579","832","4545","1124","2791","848","1972","840","1468","592","76","128","312","287","19795","3024","1293","1013","1364","800","1654","918","622","419","613","547","2156","918","1177","671","923","477","2285","803","2406","667","2435","843","1892","613","656","682","319","258"
"310M400US21300","Elmira, NY Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US27180","Jackson, TN Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
